Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond uS/cm,Depth m,nLF Cond uS/cm,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Temp C,Vertical Position m,Battery V,Cable Pwr V
4/4/2021,22:48:00,0,Default,165.1,2.655,237.5,3.775,0.11,233.4,152,9.68,2.655,2.57,0.3
4/4/2021,22:48:30,0,Default,165.2,2.66,237.7,3.783,0.11,233.6,152,9.68,2.661,2.57,0.3
4/4/2021,22:49:00,0,Default,165.3,2.664,237.8,3.789,0.11,233.7,152,9.68,2.665,2.57,0.3
4/4/2021,22:49:30,0,Default,165.4,2.668,238,3.794,0.11,233.8,152,9.678,2.668,2.56,0.3
4/4/2021,22:50:00,0,Default,165.5,2.672,238.1,3.8,0.11,234,152,9.674,2.673,2.57,0.3
4/4/2021,22:50:30,0,Default,165.5,2.676,238.2,3.805,0.11,234,152,9.673,2.677,2.57,0.3
4/4/2021,22:51:00,0,Default,165.5,2.68,238.2,3.81,0.11,234,152,9.675,2.68,2.57,0.3
4/4/2021,22:51:30,0,Default,165.6,2.683,238.2,3.816,0.11,234.1,152,9.677,2.683,2.57,0.3
4/4/2021,22:52:00,0,Default,165.6,2.686,238.2,3.82,0.11,234.1,152,9.676,2.686,2.56,0.3
4/4/2021,22:52:30,0,Default,165.6,2.69,238.2,3.825,0.11,234,152,9.68,2.69,2.57,0.3
4/4/2021,22:53:00,0,Default,165.6,2.694,238.2,3.831,0.11,234.1,152,9.677,2.695,2.57,0.3
4/4/2021,22:53:30,0,Default,165.6,2.699,238.3,3.838,0.11,234.2,152,9.676,2.7,2.57,0.3
4/4/2021,22:54:00,0,Default,165.8,2.705,238.5,3.847,0.11,234.4,152,9.683,2.706,2.57,0.3
4/4/2021,22:54:30,0,Default,166,2.711,238.8,3.855,0.11,234.6,153,9.676,2.711,2.57,0.3
4/4/2021,22:55:00,0,Default,166.1,2.716,239,3.863,0.11,234.8,153,9.678,2.717,2.56,0.3
4/4/2021,22:55:30,0,Default,166.2,2.722,239.2,3.871,0.11,235,153,9.676,2.724,2.57,0.3
4/4/2021,22:56:00,0,Default,166.3,2.726,239.3,3.877,0.11,235.2,153,9.675,2.728,2.57,0.3
4/4/2021,22:56:30,0,Default,166.3,2.731,239.3,3.884,0.11,235.1,153,9.675,2.732,2.57,0.3
4/4/2021,22:57:00,0,Default,166.3,2.735,239.3,3.889,0.11,235.1,153,9.675,2.735,2.56,0.3
4/4/2021,22:57:30,0,Default,166.3,2.737,239.3,3.893,0.11,235.1,153,9.675,2.738,2.56,0.3
4/4/2021,22:58:00,0,Default,166.5,2.74,239.6,3.897,0.11,235.4,153,9.674,2.741,2.57,0.3
4/4/2021,22:58:30,0,Default,166.5,2.744,239.6,3.902,0.11,235.4,153,9.673,2.745,2.57,0.3
4/4/2021,22:59:00,0,Default,166.6,2.747,239.7,3.906,0.11,235.6,153,9.671,2.747,2.57,0.3
4/4/2021,22:59:30,0,Default,166.7,2.749,239.8,3.91,0.11,235.7,153,9.673,2.75,2.57,0.3
4/4/2021,23:00:00,0,Default,166.7,2.753,239.9,3.915,0.11,235.7,153,9.674,2.754,2.57,0.3
4/4/2021,23:00:30,0,Default,166.9,2.757,240.3,3.92,0.11,236.1,153,9.654,2.758,2.57,0.3
4/4/2021,23:01:00,0,Default,166.9,2.762,240.2,3.927,0.11,236.1,153,9.659,2.763,2.57,0.3
4/4/2021,23:01:30,0,Default,167,2.767,240.4,3.935,0.11,236.2,154,9.655,2.769,2.57,0.3
4/4/2021,23:02:00,0,Default,167,2.772,240.4,3.942,0.11,236.3,154,9.661,2.774,2.56,0.3
4/4/2021,23:02:30,0,Default,167.1,2.776,240.4,3.948,0.11,236.2,154,9.67,2.777,2.57,0.3
4/4/2021,23:03:00,0,Default,167.1,2.781,240.5,3.954,0.11,236.3,154,9.665,2.782,2.57,0.3
4/4/2021,23:03:30,0,Default,167.1,2.785,240.6,3.96,0.11,236.4,154,9.658,2.785,2.56,0.3
4/4/2021,23:04:00,0,Default,167.2,2.789,240.6,3.966,0.11,236.5,154,9.657,2.79,2.57,0.3
4/4/2021,23:04:30,0,Default,167.2,2.793,240.7,3.972,0.11,236.5,154,9.657,2.794,2.57,0.3
4/4/2021,23:05:00,0,Default,167.5,2.796,241.1,3.976,0.11,236.9,154,9.658,2.797,2.57,0.3
4/4/2021,23:05:30,0,Default,169.7,2.8,244.1,3.982,0.11,239.9,156,9.676,2.801,2.57,0.3
4/4/2021,23:06:00,0,Default,170.3,2.804,245.4,3.987,0.12,241.2,157,9.612,2.804,2.56,0.3
4/4/2021,23:06:30,0,Default,170.5,2.807,245.4,3.992,0.12,241.1,157,9.662,2.808,2.57,0.3
4/4/2021,23:07:00,0,Default,171.5,2.811,246.8,3.998,0.12,242.5,158,9.669,2.812,2.56,0.3
4/4/2021,23:07:30,0,Default,173.1,2.815,248.8,4.002,0.12,244.5,159,9.707,2.816,2.57,0.3
4/4/2021,23:08:00,0,Default,176.1,2.817,253.2,4.007,0.12,248.8,162,9.69,2.818,2.57,0.3
4/4/2021,23:08:30,0,Default,178.9,2.82,257.4,4.011,0.12,252.9,164,9.681,2.822,2.56,0.3
4/4/2021,23:09:00,0,Default,199.7,2.825,286.9,4.017,0.14,281.9,183,9.734,2.825,2.57,0.3
4/4/2021,23:09:30,0,Default,244,2.829,350,4.022,0.17,343.9,224,9.791,2.83,2.57,0.3
4/4/2021,23:10:00,0,Default,268.3,2.833,384.9,4.028,0.18,378.2,246,9.788,2.833,2.57,0.3
4/4/2021,23:10:30,0,Default,303.9,2.837,435.8,4.035,0.21,428.2,278,9.804,2.838,2.57,0.3
4/4/2021,23:11:00,0,Default,274.2,2.841,393.2,4.04,0.19,386.4,251,9.802,2.842,2.56,0.3
4/4/2021,23:11:30,0,Default,268.6,2.846,385.2,4.047,0.18,378.5,246,9.799,2.847,2.57,0.3
4/4/2021,23:12:00,0,Default,268.8,2.849,385.4,4.052,0.18,378.7,246,9.809,2.85,2.56,0.3
4/4/2021,23:12:30,0,Default,269.2,2.853,385.9,4.057,0.18,379.2,246,9.81,2.854,2.57,0.3
4/4/2021,23:13:00,0,Default,270.1,2.857,387.1,4.063,0.18,380.3,247,9.819,2.858,2.57,0.3
4/4/2021,23:13:30,0,Default,272,2.861,389.8,4.069,0.18,383,249,9.82,2.861,2.57,0.3
4/4/2021,23:14:00,0,Default,272.7,2.865,390.9,4.075,0.19,384.1,250,9.818,2.866,2.57,0.3
4/4/2021,23:14:30,0,Default,273.4,2.869,392,4.081,0.19,385.2,250,9.812,2.87,2.56,0.3
4/4/2021,23:15:00,0,Default,274.1,2.873,393,4.086,0.19,386.2,251,9.798,2.874,2.56,0.3
4/4/2021,23:15:30,0,Default,274.5,2.878,393.6,4.092,0.19,386.8,251,9.804,2.879,2.57,0.3
4/4/2021,23:16:00,0,Default,274.4,2.882,393.5,4.098,0.19,386.6,251,9.806,2.883,2.56,0.3
4/4/2021,23:16:30,0,Default,275.8,2.886,395.4,4.104,0.19,388.5,253,9.812,2.887,2.57,0.3
4/4/2021,23:17:00,0,Default,276.5,2.89,396.4,4.11,0.19,389.5,253,9.812,2.891,2.56,0.3
4/4/2021,23:17:30,0,Default,280,2.895,401.5,4.117,0.19,394.5,256,9.805,2.896,2.56,0.3
4/4/2021,23:18:00,0,Default,279.5,2.899,400.8,4.123,0.19,393.8,256,9.801,2.9,2.57,0.3
4/4/2021,23:18:30,0,Default,287.3,2.903,412,4.129,0.2,404.9,263,9.794,2.903,2.56,0.3
4/4/2021,23:19:00,0,Default,290.2,2.908,416.3,4.135,0.2,409.1,266,9.789,2.908,2.57,0.3
4/4/2021,23:19:30,0,Default,290.4,2.913,416.6,4.142,0.2,409.3,266,9.789,2.913,2.56,0.3
4/4/2021,23:20:00,0,Default,291.5,2.917,418.2,4.148,0.2,410.9,267,9.79,2.918,2.57,0.3
4/4/2021,23:20:30,0,Default,292.6,2.922,419.7,4.155,0.2,412.3,268,9.791,2.923,2.57,0.4
4/4/2021,23:21:00,0,Default,295.1,2.927,423.3,4.162,0.2,415.9,270,9.791,2.926,2.56,0.3
4/4/2021,23:21:30,0,Default,300.4,2.932,431,4.169,0.2,423.5,275,9.784,2.933,2.57,0.3
4/4/2021,23:22:00,0,Default,302.9,2.937,434.6,4.176,0.21,427,278,9.782,2.937,2.56,0.3
4/4/2021,23:22:30,0,Default,303.7,2.942,435.8,4.183,0.21,428.2,278,9.78,2.941,2.56,0.3
4/4/2021,23:23:00,0,Default,303.4,2.946,435.4,4.19,0.21,427.8,278,9.779,2.948,2.57,0.3
4/4/2021,23:23:30,0,Default,303.1,2.95,435,4.196,0.21,427.4,278,9.775,2.951,2.56,0.3
4/4/2021,23:24:00,0,Default,302.6,2.955,434.3,4.202,0.21,426.8,277,9.773,2.955,2.57,0.3
4/4/2021,23:24:30,0,Default,301.9,2.958,433.3,4.207,0.21,425.8,277,9.77,2.96,2.56,0.3
4/4/2021,23:25:00,0,Default,301.8,2.963,433.1,4.213,0.21,425.6,277,9.769,2.964,2.57,0.3
4/4/2021,23:25:30,0,Default,300.7,2.967,431.6,4.22,0.21,424.1,276,9.769,2.967,2.57,0.4
4/4/2021,23:26:00,0,Default,299.6,2.971,430,4.225,0.2,422.5,275,9.763,2.972,2.56,0.3
4/4/2021,23:26:30,0,Default,298.9,2.974,429.1,4.229,0.2,421.6,274,9.76,2.974,2.57,0.3
4/4/2021,23:27:00,0,Default,298.3,2.977,428.4,4.233,0.2,420.9,274,9.75,2.977,2.56,0.3
4/4/2021,23:27:30,0,Default,298.4,2.979,428.7,4.236,0.2,421.2,274,9.733,2.979,2.57,0.3
4/4/2021,23:28:00,0,Default,297.7,2.98,428,4.238,0.2,420.5,273,9.708,2.98,2.57,0.4
4/4/2021,23:28:30,0,Default,299.2,2.983,429.9,4.242,0.2,422.4,275,9.732,2.982,2.56,0.3
4/4/2021,23:29:00,0,Default,298.8,2.984,429.2,4.243,0.2,421.7,274,9.739,2.984,2.57,0.3
4/4/2021,23:29:30,0,Default,301.1,2.984,432.4,4.244,0.21,424.9,276,9.746,2.984,2.56,0.3
4/4/2021,23:30:00,0,Default,303.1,2.985,435.2,4.245,0.21,427.6,278,9.759,2.984,2.56,0.3
4/4/2021,23:30:30,0,Default,304.3,2.987,436.8,4.248,0.21,429.2,279,9.772,2.987,2.57,0.4
4/4/2021,23:31:00,0,Default,304.4,2.99,436.9,4.253,0.21,429.3,279,9.772,2.991,2.56,0.4
4/4/2021,23:31:30,0,Default,305.7,2.995,438.7,4.259,0.21,431,280,9.779,2.995,2.56,0.3
4/4/2021,23:32:00,0,Default,311,2.999,446.2,4.265,0.21,438.4,285,9.782,3,2.56,0.3
4/4/2021,23:32:30,0,Default,316.3,3.003,453.7,4.27,0.22,445.8,290,9.79,3.003,2.56,0.4
4/4/2021,23:33:00,0,Default,319,3.007,457.5,4.276,0.22,449.5,292,9.794,3.008,2.57,0.4
4/4/2021,23:33:30,0,Default,321.8,3.012,461.5,4.283,0.22,453.4,295,9.8,3.013,2.56,0.4
4/4/2021,23:34:00,0,Default,321.2,3.018,460.7,4.292,0.22,452.6,294,9.799,3.019,2.57,0.3
4/4/2021,23:34:30,0,Default,320.9,3.024,460.2,4.301,0.22,452.2,294,9.8,3.025,2.56,0.3
4/4/2021,23:35:00,0,Default,320.7,3.03,459.9,4.309,0.22,451.9,294,9.798,3.031,2.56,0.3
4/4/2021,23:35:30,0,Default,320.4,3.035,459.5,4.316,0.22,451.5,293,9.8,3.035,2.56,0.4
4/4/2021,23:36:00,0,Default,320.2,3.038,459.1,4.321,0.22,451.2,293,9.799,3.039,2.56,0.4
4/4/2021,23:36:30,0,Default,318.4,3.041,456.6,4.325,0.22,448.6,292,9.802,3.041,2.56,0.4
4/4/2021,23:37:00,0,Default,317.4,3.045,455,4.33,0.22,447.1,291,9.809,3.045,2.56,0.3
4/4/2021,23:37:30,0,Default,318.2,3.048,456.2,4.334,0.22,448.3,291,9.815,3.049,2.56,0.4
4/4/2021,23:38:00,0,Default,316.3,3.052,453.5,4.341,0.22,445.6,290,9.808,3.053,2.57,0.4
4/4/2021,23:38:30,0,Default,315.8,3.055,452.8,4.345,0.22,445,289,9.802,3.055,2.56,0.4
4/4/2021,23:39:00,0,Default,323.9,3.058,464.7,4.349,0.22,456.6,297,9.778,3.058,2.57,0.4
4/4/2021,23:39:30,0,Default,322.7,3.06,462.9,4.352,0.22,454.8,296,9.793,3.06,2.56,0.3
4/4/2021,23:40:00,0,Default,316.4,3.062,453.8,4.355,0.22,445.9,290,9.794,3.063,2.56,0.4
4/4/2021,23:40:30,0,Default,313.6,3.063,449.8,4.356,0.21,442,287,9.788,3.063,2.57,0.4
4/4/2021,23:41:00,0,Default,310.5,3.064,445.4,4.358,0.21,437.7,284,9.788,3.064,2.56,0.4
4/4/2021,23:41:30,0,Default,311.1,3.065,446.4,4.358,0.21,438.6,285,9.782,3.065,2.57,0.4
4/4/2021,23:42:00,0,Default,310.3,3.066,445.2,4.36,0.21,437.4,284,9.781,3.066,2.56,0.3
4/4/2021,23:42:30,0,Default,308.3,3.068,442.3,4.363,0.21,434.6,283,9.784,3.068,2.57,0.4
4/4/2021,23:43:00,0,Default,308.8,3.072,443,4.368,0.21,435.3,283,9.785,3.073,2.57,0.4
4/4/2021,23:43:30,0,Default,308.7,3.075,442.8,4.374,0.21,435.1,283,9.785,3.075,2.56,0.4
4/4/2021,23:44:00,0,Default,308.3,3.079,442.4,4.379,0.21,434.7,283,9.783,3.08,2.56,0.4
4/4/2021,23:44:30,0,Default,308.3,3.082,442.4,4.384,0.21,434.7,283,9.784,3.082,2.56,0.4
4/4/2021,23:45:00,0,Default,308.5,3.085,442.6,4.387,0.21,434.9,283,9.785,3.086,2.56,0.4
4/4/2021,23:45:30,0,Default,308.4,3.088,442.5,4.391,0.21,434.8,283,9.784,3.088,2.57,0.4
4/4/2021,23:46:00,0,Default,308.4,3.091,442.5,4.396,0.21,434.8,283,9.785,3.093,2.56,0.4
4/4/2021,23:46:30,0,Default,307.8,3.096,441.6,4.402,0.21,433.9,282,9.785,3.096,2.56,0.4
4/4/2021,23:47:00,0,Default,307.5,3.1,441.2,4.408,0.21,433.5,282,9.786,3.1,2.56,0.4
4/4/2021,23:47:30,0,Default,306.2,3.104,439.2,4.415,0.21,431.6,281,9.786,3.105,2.56,0.4
4/4/2021,23:48:00,0,Default,305.2,3.108,437.8,4.42,0.21,430.1,280,9.788,3.108,2.57,0.4
4/4/2021,23:48:30,0,Default,304.1,3.11,436.1,4.423,0.21,428.5,279,9.801,3.11,2.56,0.4
4/4/2021,23:49:00,0,Default,304,3.113,435.8,4.427,0.21,428.2,278,9.814,3.114,2.56,0.4
4/4/2021,23:49:30,0,Default,303.9,3.117,435.6,4.432,0.21,428,278,9.818,3.117,2.56,0.4
4/4/2021,23:50:00,0,Default,304.3,3.12,436.2,4.437,0.21,428.6,279,9.821,3.12,2.56,0.4
4/4/2021,23:50:30,0,Default,306.7,3.124,439.5,4.443,0.21,431.9,281,9.823,3.125,2.56,0.4
4/4/2021,23:51:00,0,Default,309.7,3.127,443.8,4.447,0.21,436.1,283,9.823,3.127,2.56,0.4
4/4/2021,23:51:30,0,Default,306.4,3.129,439.2,4.45,0.21,431.6,281,9.819,3.13,2.56,0.4
4/4/2021,23:52:00,0,Default,307.6,3.13,440.8,4.452,0.21,433.1,282,9.82,3.131,2.56,0.4
4/4/2021,23:52:30,0,Default,309.4,3.133,443.5,4.455,0.21,435.8,283,9.822,3.133,2.56,0.4
4/4/2021,23:53:00,0,Default,314.6,3.134,450.9,4.457,0.21,443,288,9.827,3.134,2.57,0.4
4/4/2021,23:53:30,0,Default,324.2,3.136,464.6,4.46,0.22,456.5,297,9.826,3.136,2.56,0.4
4/4/2021,23:54:00,0,Default,333.7,3.137,478.1,4.462,0.23,469.7,305,9.834,3.138,2.56,0.4
4/4/2021,23:54:30,0,Default,674.9,3.138,966.4,4.464,0.47,949.6,617,9.858,3.138,2.56,0.4
4/4/2021,23:55:00,0,Default,769.7,3.141,1100.1,4.468,0.54,1081,703,9.924,3.142,2.56,0.4
4/4/2021,23:55:30,0,Default,1176.4,3.145,1681.8,4.474,0.84,1652.5,1074,9.916,3.147,2.56,0.4
4/4/2021,23:56:00,0,Default,1114.1,3.149,1592.3,4.48,0.79,1564.6,1017,9.925,3.15,2.56,0.4
4/4/2021,23:56:30,0,Default,1111.4,3.154,1588.8,4.487,0.79,1561.1,1015,9.918,3.154,2.56,0.4
4/4/2021,23:57:00,0,Default,1077.9,3.158,1539.8,4.492,0.77,1513,983,9.946,3.158,2.56,0.4
4/4/2021,23:57:30,0,Default,1087.7,3.161,1553.8,4.497,0.77,1526.7,992,9.945,3.161,2.56,0.4
4/4/2021,23:58:00,0,Default,1959.1,3.163,2799.1,4.503,1.43,2750.3,1788,9.938,3.164,2.56,0.4
4/4/2021,23:58:30,0,Default,2090.1,3.167,2984.8,4.509,1.53,2932.8,1906,9.956,3.169,2.56,0.4
4/4/2021,23:59:00,0,Default,1767.1,3.173,2531.3,4.516,1.29,2487.2,1617,9.841,3.174,2.56,0.4
4/4/2021,23:59:30,0,Default,1608.7,3.177,2304.2,4.522,1.17,2264.1,1472,9.845,3.178,2.56,0.4
4/5/2021,0:00:00,0,Default,1411.8,3.181,2019.9,4.526,1.02,1984.7,1290,9.886,3.181,2.56,0.4
4/5/2021,0:00:30,0,Default,1495.6,3.184,2138.3,4.531,1.08,2101.1,1366,9.913,3.185,2.56,0.4
4/5/2021,0:01:00,0,Default,1825.1,3.187,2607.6,4.536,1.33,2562.2,1665,9.938,3.187,2.56,0.4
4/5/2021,0:01:30,0,Default,2542.3,3.189,3635.5,4.541,1.89,3572.2,2322,9.904,3.19,2.56,0.4
4/5/2021,0:02:00,0,Default,2671.3,3.193,3820.3,4.547,1.99,3753.8,2440,9.902,3.193,2.56,0.4
4/5/2021,0:02:30,0,Default,3053.2,3.195,4367.9,4.55,2.29,4291.9,2790,9.889,3.195,2.56,0.4
4/5/2021,0:03:00,0,Default,3383.7,3.195,4836.9,4.552,2.55,4752.6,3089,9.92,3.195,2.57,0.4
4/5/2021,0:03:30,0,Default,3476.8,3.197,4971.5,4.554,2.63,4884.9,3175,9.908,3.196,2.56,0.4
4/5/2021,0:04:00,0,Default,3683.1,3.198,5274.6,4.557,2.8,5182.8,3369,9.851,3.198,2.56,0.4
4/5/2021,0:04:30,0,Default,3992.6,3.2,5719.8,4.56,3.05,5620.2,3653,9.837,3.2,2.56,0.4
4/5/2021,0:05:00,0,Default,4304,3.201,6170.4,4.563,3.31,6063,3941,9.81,3.202,2.56,0.4
4/5/2021,0:05:30,0,Default,4532.2,3.201,6490.9,4.564,3.49,6377.8,4146,9.849,3.201,2.57,0.4
4/5/2021,0:06:00,0,Default,4701.7,3.201,6736.7,4.564,3.63,6619.3,4303,9.832,3.202,2.56,0.4
4/5/2021,0:06:30,0,Default,4902.9,3.2,7027.5,4.564,3.8,6905.1,4488,9.818,3.2,2.56,0.4
4/5/2021,0:07:00,0,Default,5330,3.2,7650.1,4.565,4.16,7516.9,4886,9.768,3.2,2.56,0.4
4/5/2021,0:07:30,0,Default,5910.2,3.2,8488.4,4.567,4.65,8340.5,5421,9.744,3.2,2.56,0.4
4/5/2021,0:08:00,0,Default,6283.1,3.201,9027.8,4.569,4.97,8870.6,5766,9.728,3.201,2.57,0.4
4/5/2021,0:08:30,0,Default,7142.7,3.202,10265.4,4.574,5.7,10086.7,6556,9.719,3.203,2.56,0.4
4/5/2021,0:09:00,0,Default,7415.7,3.204,10667.9,4.577,5.94,10482.1,6813,9.684,3.205,2.56,0.4
4/5/2021,0:09:30,0,Default,7522,3.206,10819.4,4.581,6.03,10631,6910,9.688,3.207,2.56,0.4
4/5/2021,0:10:00,0,Default,7692.6,3.208,11070.6,4.583,6.18,10877.9,7071,9.669,3.207,2.56,0.4
4/5/2021,0:10:30,0,Default,8023,3.211,11546.8,4.589,6.47,11345.8,7375,9.667,3.211,2.56,0.4
4/5/2021,0:11:00,0,Default,8152.8,3.215,11733.8,4.594,6.58,11529.5,7494,9.666,3.215,2.56,0.4
4/5/2021,0:11:30,0,Default,8148.6,3.218,11727.3,4.599,6.58,11523.1,7490,9.668,3.22,2.56,0.4
4/5/2021,0:12:00,0,Default,8028.5,3.222,11554.7,4.604,6.47,11353.5,7380,9.667,3.222,2.56,0.4
4/5/2021,0:12:30,0,Default,8116.5,3.224,11680.9,4.607,6.55,11477.6,7460,9.668,3.223,2.56,0.4
4/5/2021,0:13:00,0,Default,8201,3.226,11803.1,4.611,6.62,11597.6,7538,9.667,3.225,2.56,0.4
4/5/2021,0:13:30,0,Default,8415.8,3.227,12116.9,4.613,6.81,11905.9,7739,9.652,3.227,2.56,0.4
4/5/2021,0:14:00,0,Default,8441.1,3.229,12152.7,4.616,6.83,11941.1,7762,9.654,3.229,2.56,0.4
4/5/2021,0:14:30,0,Default,8525.5,3.231,12274.1,4.618,6.91,12060.4,7839,9.654,3.231,2.56,0.4
4/5/2021,0:15:00,0,Default,8893.8,3.231,12805.2,4.62,7.23,12582.3,8178,9.652,3.231,2.56,0.4
4/5/2021,0:15:30,0,Default,8715.3,3.233,12552.6,4.622,7.07,12334.1,8017,9.639,3.233,2.56,0.4
4/5/2021,0:16:00,0,Default,8881,3.234,12789.9,4.624,7.22,12567.3,8169,9.643,3.235,2.56,0.4
4/5/2021,0:16:30,0,Default,8876.8,3.236,12784.8,4.627,7.22,12562.2,8165,9.64,3.236,2.56,0.4
4/5/2021,0:17:00,0,Default,8990.5,3.237,12949.3,4.63,7.32,12723.9,8271,9.638,3.237,2.56,0.4
4/5/2021,0:17:30,0,Default,8985.5,3.24,12941.9,4.633,7.31,12716.6,8266,9.638,3.24,2.56,0.4
4/5/2021,0:18:00,0,Default,9098.3,3.242,13104.6,4.636,7.41,12876.5,8370,9.638,3.243,2.56,0.4
4/5/2021,0:18:30,0,Default,9145.8,3.243,13177,4.638,7.45,12947.6,8416,9.627,3.243,2.56,0.4
4/5/2021,0:19:00,0,Default,9207.1,3.246,13266.4,4.642,7.51,13035.4,8473,9.624,3.246,2.56,0.4
4/5/2021,0:19:30,0,Default,9419.7,3.247,13575.2,4.645,7.7,13338.9,8670,9.617,3.248,2.56,0.4
4/5/2021,0:20:00,0,Default,9549.4,3.249,13761.1,4.648,7.81,13521.6,8789,9.62,3.249,2.56,0.4
4/5/2021,0:20:30,0,Default,9905.2,3.25,14276.2,4.651,8.13,14027.7,9118,9.613,3.25,2.57,0.4
4/5/2021,0:21:00,0,Default,10133.8,3.251,14614.5,4.653,8.33,14360.1,9334,9.591,3.252,2.56,0.4
4/5/2021,0:21:30,0,Default,10247.6,3.254,14785.7,4.657,8.44,14528.3,9443,9.573,3.254,2.56,0.4
4/5/2021,0:22:00,0,Default,10598,3.256,15295,4.661,8.75,15028.8,9769,9.564,3.256,2.56,0.3
4/5/2021,0:22:30,0,Default,10741.4,3.259,15501.2,4.666,8.88,15231.4,9900,9.566,3.259,2.56,0.4
4/5/2021,0:23:00,0,Default,10992.3,3.262,15870.8,4.671,9.11,15594.6,10137,9.548,3.263,2.56,0.4
4/5/2021,0:23:30,0,Default,11073.2,3.265,15986,4.676,9.18,15707.8,10210,9.552,3.266,2.56,0.4
4/5/2021,0:24:00,0,Default,11224.2,3.267,16206.8,4.68,9.32,15924.7,10351,9.546,3.268,2.56,0.4
4/5/2021,0:24:30,0,Default,11260.1,3.27,16258.4,4.684,9.35,15975.4,10384,9.547,3.27,2.56,0.3
4/5/2021,0:25:00,0,Default,11386.1,3.273,16441.9,4.689,9.46,16155.8,10501,9.543,3.274,2.56,0.3
4/5/2021,0:25:30,0,Default,11446.1,3.277,16530.2,4.694,9.52,16242.5,10558,9.539,3.277,2.56,0.3
4/5/2021,0:26:00,0,Default,11612.5,3.279,16772.9,4.698,9.67,16481,10713,9.534,3.28,2.56,0.3
4/5/2021,0:26:30,0,Default,11931.9,3.28,17238.5,4.7,9.96,16938.5,11010,9.525,3.28,2.56,0.3
4/5/2021,0:27:00,0,Default,11898.9,3.281,17190,4.701,9.93,16890.8,10979,9.527,3.28,2.56,0.3
4/5/2021,0:27:30,0,Default,11892.6,3.281,17179.2,4.701,9.92,16880.2,10972,9.53,3.28,2.56,0.3
4/5/2021,0:28:00,0,Default,11912,3.28,17207.4,4.7,9.94,16908,10990,9.53,3.28,2.56,0.3
4/5/2021,0:28:30,0,Default,11994.9,3.28,17328.5,4.701,10.01,17026.9,11067,9.527,3.281,2.56,0.3
4/5/2021,0:29:00,0,Default,12048.7,3.28,17414.7,4.7,10.07,17111.7,11123,9.509,3.28,2.56,0.3
4/5/2021,0:29:30,0,Default,12535.5,3.279,18124.4,4.7,10.51,17809,11576,9.496,3.279,2.56,0.3
4/5/2021,0:30:00,0,Default,12645.3,3.278,18288.4,4.699,10.61,17970.2,11681,9.486,3.277,2.56,0.3
4/5/2021,0:30:30,0,Default,12789.2,3.276,18497.7,4.698,10.75,18175.9,11814,9.483,3.276,2.56,0.3
4/5/2021,0:31:00,0,Default,12878.6,3.276,18624.5,4.698,10.83,18300.5,11895,9.488,3.276,2.56,0.3
4/5/2021,0:31:30,0,Default,12921.4,3.275,18686.2,4.697,10.86,18361.1,11935,9.489,3.275,2.56,0.3
4/5/2021,0:32:00,0,Default,12931.7,3.276,18698.8,4.698,10.87,18373.5,11943,9.494,3.276,2.56,0.3
4/5/2021,0:32:30,0,Default,12939.6,3.277,18710.3,4.699,10.88,18384.8,11950,9.493,3.277,2.56,0.3
4/5/2021,0:33:00,0,Default,13038.1,3.277,18854.8,4.7,10.97,18526.8,12042,9.489,3.277,2.56,0.3
4/5/2021,0:33:30,0,Default,13100.6,3.279,18967.5,4.702,11.04,18637.5,12114,9.446,3.279,2.56,0.3
4/5/2021,0:34:00,0,Default,13225.1,3.28,19136.8,4.704,11.15,18803.9,12223,9.467,3.281,2.56,0.3
4/5/2021,0:34:30,0,Default,13445.8,3.282,19455.8,4.708,11.35,19117.3,12426,9.468,3.282,2.56,0.3
4/5/2021,0:35:00,0,Default,13547.8,3.284,19603.4,4.711,11.44,19262.4,12521,9.467,3.285,2.56,0.3
4/5/2021,0:35:30,0,Default,13570.3,3.286,19636.2,4.714,11.46,19294.6,12541,9.467,3.288,2.56,0.3
4/5/2021,0:36:00,0,Default,13613.5,3.288,19698.5,4.718,11.5,19355.8,12581,9.467,3.289,2.56,0.3
4/5/2021,0:36:30,0,Default,13811,3.29,19986.5,4.721,11.68,19638.8,12765,9.463,3.291,2.56,0.3
4/5/2021,0:37:00,0,Default,13659.6,3.293,19771.5,4.725,11.55,19427.6,12628,9.456,3.293,2.56,0.3
4/5/2021,0:37:30,0,Default,13749.5,3.295,19906,4.728,11.63,19559.8,12714,9.447,3.295,2.56,0.3
4/5/2021,0:38:00,0,Default,13758.6,3.297,19922.1,4.731,11.64,19575.6,12724,9.442,3.298,2.56,0.3
4/5/2021,0:38:30,0,Default,14060.3,3.299,20360.3,4.734,11.92,20006.2,13004,9.44,3.299,2.56,0.3
4/5/2021,0:39:00,0,Default,14163.7,3.301,20511.6,4.738,12.02,20154.8,13101,9.437,3.301,2.56,0.3
4/5/2021,0:39:30,0,Default,14263.9,3.302,20661.1,4.74,12.11,20301.8,13196,9.429,3.303,2.56,0.3
4/5/2021,0:40:00,0,Default,14331.9,3.304,20759.2,4.743,12.17,20398.1,13259,9.43,3.304,2.56,0.3
4/5/2021,0:40:30,0,Default,14385.4,3.306,20840.5,4.745,12.23,20478,13311,9.423,3.306,2.56,0.3
