YY/MM/DD,Hour:Min:Sec,r1,r2,MS5803_T,pressure
4/4/2021,17:24:14,693.03,761.5,10.23,1029.2
4/4/2021,17:24:44,782.28,866.84,10.21,1029.7
4/4/2021,17:25:14,742.05,815.22,10.25,1029
4/4/2021,17:25:44,661.11,722.28,10.29,1028.6
4/4/2021,17:26:14,653.43,713.36,10.27,1029.1
4/4/2021,17:26:44,716.69,786.55,10.25,1028.5
4/4/2021,17:27:14,675.19,739.16,10.29,1028.4
4/4/2021,17:27:44,662.61,724.09,10.25,1029.3
4/4/2021,17:28:14,631.72,686.71,10.25,1027.6
4/4/2021,17:28:44,657.91,719.01,10.34,1028
4/4/2021,17:29:14,605.54,659.56,10.38,1026.8
4/4/2021,17:29:44,606.95,658.23,10.38,1028.3
4/4/2021,17:30:14,553.17,595.79,10.34,1028.7
4/4/2021,17:30:44,545.65,589.98,10.32,1028
4/4/2021,17:31:14,573.64,620.94,10.36,1028.3
4/4/2021,17:31:44,610.9,661.79,10.36,1028
4/4/2021,17:32:14,678.41,742.93,10.38,1028.1
4/4/2021,17:32:44,658.94,720.6,10.34,1027.5
4/4/2021,17:33:14,634.99,690.46,10.34,1028.5
4/4/2021,17:33:44,-803160.1,-801162.24,10.17,1020.3
4/4/2021,17:34:14,157.51,167.48,10.53,1022
4/4/2021,17:34:44,167.22,178.17,11.39,1022.4
4/4/2021,17:35:14,163.8,174.37,11.46,1022.1
4/4/2021,17:35:44,-843508.72,-842742.92,11.02,1020
4/4/2021,17:36:14,-803592.49,-802390.1,10.19,1019.6
4/4/2021,17:36:44,-727088.55,-723975.32,9.6,1020.4
4/4/2021,17:37:14,18.73,21.24,11.39,1021.9
4/4/2021,17:37:44,18.94,21.34,11.57,1022.1
4/4/2021,17:38:14,-31533.7,-26930.12,11.44,1020.1
4/4/2021,17:38:45,-726560.93,-724993.28,10.53,1020
4/4/2021,17:39:15,-608939.93,-606477.69,10.3,1020.1
4/4/2021,17:39:45,-726430.89,-725637.29,9.71,1020.4
4/4/2021,17:40:15,-882623.86,-882294.75,9.34,1019.9
4/4/2021,17:40:45,-725417.04,-722021.63,9.14,1020.2
4/4/2021,17:41:15,-844961.74,-843809.89,9.08,1019.9
4/4/2021,17:41:45,-731898.45,-725939.27,8.9,1019.7
4/4/2021,17:42:15,-845616.72,-846103.19,8.69,1019.3
4/4/2021,17:42:45,-807201.29,-807574.94,8.75,1019.4
4/4/2021,17:43:15,-922945.31,-922997.57,8.79,1019.5
4/4/2021,17:43:45,-961429.88,-961529.83,8.99,1018.9
4/4/2021,17:44:15,-884232.23,-884574.51,9.14,1019.5
4/4/2021,17:44:45,-999999.33,-999999.33,9.29,1019.5
4/4/2021,17:45:15,-884244.06,-884543.99,9.4,1019.5
4/4/2021,17:45:45,-961424.16,-961494.26,9.47,1019.4
4/4/2021,17:46:15,-884265.14,-884484,9.53,1019.5
4/4/2021,17:46:45,-922853.85,-922974.01,9.6,1019.4
4/4/2021,17:47:15,-961428.07,-961490.35,9.66,1019.5
4/4/2021,17:47:45,-845692.44,-845988.37,9.71,1019.4
4/4/2021,17:48:15,-999999.33,-999999.33,9.77,1019.5
4/4/2021,17:48:45,-845696.93,-846029.47,9.82,1019.6
4/4/2021,17:49:15,-922853.85,-922991.75,9.86,1019.2
4/4/2021,17:49:45,-807113.74,-807521.44,9.92,1019
4/4/2021,17:50:15,-845698.74,-846008.68,9.95,1019.1
4/4/2021,17:50:45,-922844.98,-923020.65,10.01,1019.2
4/4/2021,17:51:15,-922857.38,-923030.38,10.05,1019.5
4/4/2021,17:51:45,-922846.51,-923002.62,10.12,1019.4
4/4/2021,17:52:15,-922852.61,-922984.22,10.17,1019.6
4/4/2021,17:52:45,-961421.11,-961511.71,10.19,1019.6
4/4/2021,17:53:15,-884264.76,-884503.36,10.25,1019.2
4/4/2021,17:53:45,-807116.03,-807562.26,10.3,1019.3
4/4/2021,17:54:15,-884259.99,-884520.34,10.34,1019.4
4/4/2021,17:54:45,-807091.14,-807493.4,10.4,1019.3
4/4/2021,17:55:15,-845691.78,-846050.26,10.43,1019.3
4/4/2021,17:55:45,-807076.36,-807692.34,10.49,1019.4
4/4/2021,17:56:15,-884250.64,-884536.46,10.54,1018.8
4/4/2021,17:56:46,-884256.74,-884659.1,10.47,1019.2
4/4/2021,17:57:16,-884303.57,-884447.96,10.25,1019
4/4/2021,17:57:46,-999999.33,-999999.33,10.1,1018.9
4/4/2021,17:58:16,-845801.07,-845824.91,10.05,1019.5
4/4/2021,17:58:46,-884357.74,-884357.64,10.06,1019.6
4/4/2021,17:59:16,-884528.26,-884187.6,9.97,1019.2
4/4/2021,17:59:46,-846054.36,-845520.31,9.92,1019
4/4/2021,18:00:16,-884372.23,-884407.62,9.84,1019.1
4/4/2021,18:00:46,-961406.33,-961532.97,9.9,1019.3
4/4/2021,18:01:16,-806983.66,-807603.74,9.82,1019.1
4/4/2021,18:01:46,-768359.52,-769135.52,9.82,1018.9
4/4/2021,18:02:16,-845588.97,-846094.89,9.75,1019
4/4/2021,18:02:46,-806972.22,-807608.03,9.77,1019
4/4/2021,18:03:16,-845722.2,-846062.09,9.75,1019.2
4/4/2021,18:03:46,-845638.66,-846066,9.79,1019.3
4/4/2021,18:04:16,-884259.32,-884577.08,9.68,1018.6
4/4/2021,18:04:46,-884238.53,-884578.61,9.73,1019.2
4/4/2021,18:05:16,-806973.27,-807605.27,9.79,1019.3
4/4/2021,18:05:46,-884189.13,-884572.89,9.75,1019
4/4/2021,18:06:16,-807103.25,-807617.38,9.79,1019
4/4/2021,18:06:46,-807081.13,-807589.63,9.77,1019
4/4/2021,18:07:16,-845630.26,-846103.76,9.6,1018.7
4/4/2021,18:07:46,-884230.23,-884514.14,9.45,1019.6
4/4/2021,18:08:16,-729832.03,-730586.24,9.42,1019.5
4/4/2021,18:08:46,-845630.93,-846099,9.47,1019.2
4/4/2021,18:09:16,-884200,-884573.65,9.55,1019.1
4/4/2021,18:09:46,-922807.69,-923044.4,9.57,1019.1
4/4/2021,18:10:16,-961398.32,-961528.68,9.6,1019.4
4/4/2021,18:10:46,-922796.15,-923049.93,9.64,1019.2
4/4/2021,18:11:16,-922801.69,-923044.87,9.64,1019.5
4/4/2021,18:11:46,-961406.61,-961525.25,9.73,1019.4
4/4/2021,18:12:16,-884205.63,-884577.27,9.81,1019.3
4/4/2021,18:12:46,-806993.58,-807593.06,9.88,1018.7
4/4/2021,18:13:16,-806993.39,-807599.93,9.93,1019.1
4/4/2021,18:13:46,-845600.13,-846097.66,9.97,1019.2
4/4/2021,18:14:17,-922805.31,-923044.49,10.03,1019.5
4/4/2021,18:14:47,-845588.11,-846094.04,10.06,1019.3
4/4/2021,18:15:17,-922798.35,-923051.36,10.1,1018.9
4/4/2021,18:15:47,-845594.31,-846070.38,10.14,1019.2
4/4/2021,18:16:17,-922797.39,-923054.41,10.19,1019.1
4/4/2021,18:16:47,-845584.01,-846084.5,10.23,1018.9
4/4/2021,18:17:17,-922803.12,-923055.55,10.25,1019
4/4/2021,18:17:47,-845584.39,-846104.34,10.32,1019.1
4/4/2021,18:18:17,-922802.26,-923043.44,10.36,1019.2
4/4/2021,18:18:47,-922797.68,-923053.84,10.4,1019
4/4/2021,18:19:17,-884193.9,-884514.05,10.45,1019.4
4/4/2021,18:19:47,-884207.82,-884566.02,10.47,1019.2
4/4/2021,18:20:17,-884199.05,-884572.89,10.51,1019
4/4/2021,18:20:47,-922807.03,-923037.15,10.54,1019.5
4/4/2021,18:21:17,-922804.45,-923053.84,10.58,1019.1
4/4/2021,18:21:47,-845595.36,-846079.92,10.62,1019.2
4/4/2021,18:22:17,-884200.1,-884568.41,10.65,1019.3
4/4/2021,18:22:47,-845592.69,-846056.18,10.69,1019.1
4/4/2021,18:23:17,-806994.53,-807625.29,10.71,1019.1
4/4/2021,18:23:47,-922807.6,-923030.38,10.75,1019
4/4/2021,18:24:17,-961398.32,-961526.01,10.78,1019.3
4/4/2021,18:24:47,-884191.7,-884571.36,10.84,1018.9
4/4/2021,18:25:17,-884193.33,-884572.6,10.86,1019.2
4/4/2021,18:25:47,-845608.23,-846065.14,10.87,1019
4/4/2021,18:26:17,-845583.63,-846050.17,10.93,1019.1
4/4/2021,18:26:47,-922792.91,-923042.39,10.95,1019.4
4/4/2021,18:27:17,-961396.69,-961529.06,10.97,1019.1
4/4/2021,18:27:47,-884184.55,-884527.87,11.02,1019.2
4/4/2021,18:28:17,-884204.01,-884568.31,11.04,1019
4/4/2021,18:28:47,-845606.9,-846073.34,11.08,1019.1
4/4/2021,18:29:17,-845592.59,-846079.64,11.09,1018.9
4/4/2021,18:29:47,-845609.95,-846078.4,11.11,1018.9
4/4/2021,18:30:17,-845602.04,-846039.39,11.15,1019
4/4/2021,18:30:47,-806985,-807549.57,11.2,1019.1
4/4/2021,18:31:17,-999999.33,-999999.33,11.24,1019.2
4/4/2021,18:31:47,-922802.26,-923036.77,11.26,1019
4/4/2021,18:32:18,-922817.9,-923029.61,11.3,1018.6
4/4/2021,18:32:48,-884196.95,-884569.74,11.33,1019.1
4/4/2021,18:33:18,-807100.39,-807482.43,11.3,1018.6
4/4/2021,18:33:48,-845486.35,-848071.96,10.97,1018.6
4/4/2021,18:34:18,-961397.55,-961516.38,10.32,1018.9
4/4/2021,18:34:48,-922803.12,-923047.73,10.21,1019.9
4/4/2021,18:35:18,-884199.52,-884559.63,9.99,1019.9
4/4/2021,18:35:48,466.49,486.71,10.12,1033.4
4/4/2021,18:36:18,470.58,493.54,10.1,1033.7
4/4/2021,18:36:48,450.18,469.24,10.16,1033.8
4/4/2021,18:37:18,447.55,464.67,10.14,1034
4/4/2021,18:37:48,444.25,461.61,10.14,1034
4/4/2021,18:38:18,440.58,456.31,10.14,1034.5
4/4/2021,18:38:48,449.7,472.14,10.1,1035.4
4/4/2021,18:39:18,440.87,458.47,10.1,1034.4
4/4/2021,18:39:48,448.75,473.23,10.1,1035.4
4/4/2021,18:40:18,447.87,470.75,10.06,1035.3
4/4/2021,18:40:48,430.15,447.34,10.1,1034.9
4/4/2021,18:41:18,418.58,437.27,10.14,1035
4/4/2021,18:41:48,400,418.56,10.14,1035.5
4/4/2021,18:42:18,400.22,419.61,10.12,1035.7
4/4/2021,18:42:48,395.57,414.84,10.12,1035.9
4/4/2021,18:43:18,394.95,415.82,10.12,1036.2
4/4/2021,18:43:48,412.93,432.61,10.1,1035.9
4/4/2021,18:44:18,425.99,446.22,10.08,1036.3
4/4/2021,18:44:48,422.63,442.55,10.06,1037
4/4/2021,18:45:18,416.58,436.51,10.08,1036.8
4/4/2021,18:45:48,424.27,444.59,10.08,1037.6
4/4/2021,18:46:18,417.09,437.16,10.06,1036.8
4/4/2021,18:46:48,413.61,433.65,10.08,1038
4/4/2021,18:47:18,421.49,442.47,10.03,1037.4
4/4/2021,18:47:48,413.64,434.39,10.05,1037.7
4/4/2021,18:48:18,414.55,435.94,9.99,1038.8
4/4/2021,18:48:48,417.85,439.14,9.95,1038
4/4/2021,18:49:18,428.18,449.96,9.95,1038.5
4/4/2021,18:49:48,427.39,450.04,9.93,1039
4/4/2021,18:50:19,445.99,473.22,9.92,1039.4
4/4/2021,18:50:49,479.65,511.22,9.86,1039.3
4/4/2021,18:51:19,505.84,541.58,9.84,1039.5
4/4/2021,18:51:49,503.65,536.71,9.82,1039.7
4/4/2021,18:52:19,501.42,534.47,9.82,1039.7
4/4/2021,18:52:49,503.56,537.9,9.84,1040
4/4/2021,18:53:19,513.77,550.62,9.82,1040.5
4/4/2021,18:53:49,530.06,570.69,9.82,1040.5
4/4/2021,18:54:19,536.53,576.59,9.81,1040.9
4/4/2021,18:54:49,534.75,575.42,9.79,1041.4
4/4/2021,18:55:19,540.48,578.96,9.77,1041.1
4/4/2021,18:55:49,553.89,595.8,9.73,1040.8
4/4/2021,18:56:19,546.1,588.68,9.71,1041.2
4/4/2021,18:56:49,540.11,582.45,9.75,1041.5
4/4/2021,18:57:19,541.33,582.42,9.77,1042.1
4/4/2021,18:57:49,553.15,594.04,9.75,1042.5
4/4/2021,18:58:19,573.75,619.98,9.73,1043
4/4/2021,18:58:49,585.58,631.29,9.71,1042.5
4/4/2021,18:59:19,595.39,643.29,9.71,1043.4
4/4/2021,18:59:49,607.03,657.21,9.69,1043.6
4/4/2021,19:00:19,599.28,646.5,9.71,1043.7
4/4/2021,19:00:49,643.93,700.53,9.69,1043.9
4/4/2021,19:01:19,617.25,668.8,9.68,1044.6
4/4/2021,19:01:49,675.62,738.45,9.62,1045
4/4/2021,19:02:19,668.22,727.23,9.62,1045
4/4/2021,19:02:49,681.63,745.92,9.57,1045.3
4/4/2021,19:03:19,689.97,754.76,9.55,1046
4/4/2021,19:03:49,721.9,789.08,9.51,1046.2
4/4/2021,19:04:19,731.27,802.67,9.55,1046.3
4/4/2021,19:04:49,789.02,870.72,9.55,1046.8
4/4/2021,19:05:19,730.22,802,9.55,1047.5
4/4/2021,19:05:49,633.07,689.33,9.6,1047.9
4/4/2021,19:06:19,768.19,847.89,9.58,1048.8
4/4/2021,19:06:49,719.53,788.2,9.57,1048.8
4/4/2021,19:07:19,748,823.18,9.57,1050.3
4/4/2021,19:07:49,791.88,870.7,9.53,1049.9
4/4/2021,19:08:20,708.2,772.69,9.53,1050.7
4/4/2021,19:08:50,839.07,932.13,9.53,1050.4
4/4/2021,19:09:20,818.43,909.01,9.53,1051.7
4/4/2021,19:09:50,842.44,938.59,9.55,1051.4
4/4/2021,19:10:20,852.68,949.22,9.55,1051
4/4/2021,19:10:50,923.57,1034.83,9.53,1051.4
4/4/2021,19:11:20,838.42,926.14,9.55,1051.2
4/4/2021,19:11:50,688.5,753.39,9.6,1051.3
4/4/2021,19:12:20,640.34,697.03,9.66,1051.7
4/4/2021,19:12:50,647.81,703.9,9.68,1051.7
4/4/2021,19:13:20,617.25,668.77,9.66,1052.4
4/4/2021,19:13:50,581.58,629.16,9.71,1053.3
4/4/2021,19:14:20,539.63,580.68,9.73,1053.3
4/4/2021,19:14:50,649.55,706.9,9.68,1053.4
4/4/2021,19:15:20,641.97,697.79,9.64,1054.1
4/4/2021,19:15:50,700.81,764.01,9.6,1054
4/4/2021,19:16:20,659.94,717.37,9.58,1054.2
4/4/2021,19:16:50,692.06,756.74,9.6,1054.3
4/4/2021,19:17:20,675.93,736.86,9.6,1055.5
4/4/2021,19:17:50,694.58,757.65,9.62,1055.3
4/4/2021,19:18:20,722.91,799.4,9.6,1055
4/4/2021,19:18:50,749.39,825.9,9.6,1055.5
4/4/2021,19:19:20,730.86,800.74,9.57,1055.9
4/4/2021,19:19:50,719.28,785.97,9.58,1056.2
4/4/2021,19:20:20,735.24,807.57,9.58,1056.2
4/4/2021,19:20:50,760.65,833.39,9.57,1056.6
4/4/2021,19:21:20,758.74,832.23,9.55,1057.3
4/4/2021,19:21:50,765.85,849.01,9.57,1057.4
4/4/2021,19:22:20,751.96,828.62,9.55,1058.1
4/4/2021,19:22:50,743.18,812.5,9.55,1058.6
4/4/2021,19:23:20,686.45,752.08,9.57,1058.4
4/4/2021,19:23:50,723.32,793.54,9.57,1058.6
4/4/2021,19:24:20,760.87,835.4,9.55,1058.6
4/4/2021,19:24:50,758.88,834.88,9.53,1059.5
4/4/2021,19:25:20,791.89,875.31,9.53,1060
4/4/2021,19:25:51,758.57,833.13,9.53,1059.5
4/4/2021,19:26:21,772.21,848.37,9.53,1060.5
4/4/2021,19:26:51,765.41,845.19,9.51,1061.2
4/4/2021,19:27:21,739.95,810.04,9.51,1060.7
4/4/2021,19:27:51,764.27,838.32,9.51,1061.7
4/4/2021,19:28:21,735.01,808.53,9.53,1062.2
4/4/2021,19:28:51,723.33,796.84,9.53,1061.7
4/4/2021,19:29:21,810.54,897.35,9.53,1062.7
4/4/2021,19:29:51,806.9,892.32,9.49,1062.9
4/4/2021,19:30:21,814.79,904.01,9.51,1063.4
4/4/2021,19:30:51,900.43,1005.8,9.45,1064
4/4/2021,19:31:21,890.33,994.98,9.45,1064.3
4/4/2021,19:31:51,917.42,1029.03,9.44,1064.7
4/4/2021,19:32:21,830.6,916.03,9.44,1065.2
4/4/2021,19:32:51,766.63,844.61,9.45,1065
4/4/2021,19:33:21,762.45,843.95,9.47,1065.5
4/4/2021,19:33:51,827.63,923.79,9.47,1065.5
4/4/2021,19:34:21,858.93,951.86,9.45,1066
4/4/2021,19:34:51,813.69,902.64,9.47,1067
4/4/2021,19:35:21,810.66,897.78,9.47,1066.7
4/4/2021,19:35:51,820.87,907.71,9.45,1067.7
4/4/2021,19:36:21,808.32,896.42,9.49,1068.3
4/4/2021,19:36:51,806.39,894.37,9.47,1068
4/4/2021,19:37:21,833.8,920.62,9.47,1068.7
4/4/2021,19:37:51,866.03,961.72,9.45,1069.4
4/4/2021,19:38:21,880.02,991.04,9.45,1069.4
4/4/2021,19:38:51,849.89,941.12,9.45,1069.4
4/4/2021,19:39:21,831.99,921.78,9.45,1070.4
4/4/2021,19:39:51,819.1,907.85,9.45,1070.4
4/4/2021,19:40:21,781.87,864.99,9.47,1071.2
4/4/2021,19:40:51,808.65,895.81,9.47,1071.9
4/4/2021,19:41:21,798.22,886.56,9.45,1072.8
4/4/2021,19:41:51,807.64,891.41,9.45,1073.1
4/4/2021,19:42:21,814.18,904.55,9.44,1074
4/4/2021,19:42:51,823.01,914.2,9.42,1074.2
4/4/2021,19:43:21,823.71,911.96,9.44,1075.3
4/4/2021,19:43:52,833.62,923.53,9.44,1075.3
4/4/2021,19:44:22,850.08,950.69,9.42,1075.7
4/4/2021,19:44:52,839.8,931.45,9.42,1076.2
4/4/2021,19:45:22,868.99,967.53,9.44,1076.2
4/4/2021,19:45:52,811.12,892.36,9.44,1077
4/4/2021,19:46:22,839.1,928.22,9.42,1077.2
4/4/2021,19:46:52,880.78,991.07,9.4,1077.4
4/4/2021,19:47:22,944.85,1064.67,9.38,1078.6
4/4/2021,19:47:52,897.96,1005.34,9.38,1079.1
4/4/2021,19:48:22,925.78,1035,9.38,1079.3
4/4/2021,19:48:52,974.89,1114.74,9.34,1080.2
4/4/2021,19:49:22,973.91,1100.64,9.38,1080.8
4/4/2021,19:49:52,954.65,1074.27,9.34,1081.2
4/4/2021,19:50:22,921.43,1038.73,9.36,1081.5
4/4/2021,19:50:52,900.96,999.13,9.36,1082
4/4/2021,19:51:22,838.39,930.05,9.38,1082.5
4/4/2021,19:51:52,945.97,1062.23,9.38,1083
4/4/2021,19:52:22,955.7,1074.93,9.34,1082.9
4/4/2021,19:52:52,1039.31,1175.63,9.32,1083.1
4/4/2021,19:53:22,1131.93,1305.29,9.32,1083.9
4/4/2021,19:53:52,1157.04,1348.86,9.31,1084.3
4/4/2021,19:54:22,1185.9,1371.88,9.29,1084
4/4/2021,19:54:52,1159.62,1333.23,9.27,1084.5
4/4/2021,19:55:22,1127.25,1291.97,9.29,1085.2
4/4/2021,19:55:52,1053.65,1192.9,9.31,1085.3
4/4/2021,19:56:22,1025.21,1160.76,9.31,1086.3
4/4/2021,19:56:52,1061.08,1215.39,9.29,1086.2
4/4/2021,19:57:22,1075.35,1229.07,9.27,1087.2
4/4/2021,19:57:52,1060.8,1203.88,9.29,1087.7
4/4/2021,19:58:22,1113.85,1275.35,9.27,1088.4
4/4/2021,19:58:52,1060.96,1197.46,9.27,1089.1
4/4/2021,19:59:22,1067.19,1204.69,9.25,1089.1
4/4/2021,19:59:52,1125.2,1288.81,9.25,1089.8
4/4/2021,20:00:22,1183.37,1374.17,9.27,1090.4
4/4/2021,20:00:52,1185.03,1365.18,9.25,1090.3
4/4/2021,20:01:22,1139.85,1300.74,9.25,1091.1
4/4/2021,20:01:53,1177.13,1353.2,9.25,1091.3
4/4/2021,20:02:23,1009.83,1133.92,9.23,1091.7
4/4/2021,20:02:53,819.1,904.24,9.27,1092.8
4/4/2021,20:03:23,1031.78,1176.96,9.27,1092.8
4/4/2021,20:03:53,1153.59,1331.36,9.23,1093.5
4/4/2021,20:04:23,1238.6,1442.49,9.23,1094.2
4/4/2021,20:04:53,683.46,743.6,9.31,1094.8
4/4/2021,20:05:23,628.28,681.34,9.38,1095.7
4/4/2021,20:05:53,645.64,703.67,9.4,1096
4/4/2021,20:06:23,657.98,718.25,9.4,1096.8
4/4/2021,20:06:53,876.75,985.95,9.34,1096.9
4/4/2021,20:07:23,769.94,848.99,9.32,1097.3
4/4/2021,20:07:53,850.35,956.9,9.32,1097.6
4/4/2021,20:08:23,924.73,1045.8,9.32,1097.6
4/4/2021,20:08:53,1051.66,1201.73,9.29,1097.8
4/4/2021,20:09:23,1103.22,1268.62,9.25,1098.2
4/4/2021,20:09:53,1140.5,1297.12,9.23,1098.1
4/4/2021,20:10:23,1164.13,1325.97,9.23,1098.9
4/4/2021,20:10:53,1180.16,1380.65,9.23,1099.1
4/4/2021,20:11:23,1106.04,1257.22,9.23,1100.3
4/4/2021,20:11:53,1086.71,1240.76,9.23,1100.8
4/4/2021,20:12:23,1145.51,1328.23,9.21,1101.5
4/4/2021,20:12:53,1214.4,1401.7,9.19,1102.2
4/4/2021,20:13:23,1234.88,1451.43,9.19,1102.7
4/4/2021,20:13:53,1276.19,1490.93,9.19,1103.4
4/4/2021,20:14:23,1190.4,1375.28,9.18,1103.9
4/4/2021,20:14:53,858.09,953.16,9.23,1104.7
4/4/2021,20:15:23,798.91,881.03,9.27,1105.1
4/4/2021,20:15:53,749.51,820.53,9.31,1105.6
4/4/2021,20:16:23,743.63,819.26,9.31,1105.6
4/4/2021,20:16:53,757.61,833.13,9.32,1106.4
4/4/2021,20:17:23,870.48,972.38,9.32,1106.4
4/4/2021,20:17:53,969.67,1100.44,9.29,1107.1
4/4/2021,20:18:23,1052.92,1207.49,9.25,1107.2
4/4/2021,20:18:53,1183.09,1379.9,9.23,1107.9
4/4/2021,20:19:24,1211.35,1402.14,9.19,1108.8
4/4/2021,20:19:54,1241.48,1439.99,9.18,1109.5
4/4/2021,20:20:24,1180.24,1361.21,9.18,1110.8
4/4/2021,20:20:54,1220.26,1417.08,9.16,1111.2
4/4/2021,20:21:24,1259.78,1476.31,9.16,1111.7
4/4/2021,20:21:54,1318.55,1570.79,9.16,1112.2
4/4/2021,20:22:24,1378.42,1643.54,9.14,1112.9
4/4/2021,20:22:54,1493.69,1808.88,9.14,1113.9
4/4/2021,20:23:24,1541.84,1882.02,9.12,1113.8
4/4/2021,20:23:54,1637.38,2018.99,9.12,1113.8
4/4/2021,20:24:24,1626.52,2013.12,9.12,1115.3
4/4/2021,20:24:54,1643.73,2039.71,9.1,1115.5
4/4/2021,20:25:24,1492.01,1779.54,9.1,1116.2
4/4/2021,20:25:54,1545.74,1862.73,9.1,1116.5
4/4/2021,20:26:24,1582.25,1920.74,9.1,1117.7
4/4/2021,20:26:54,1602.62,1982.23,9.08,1118.4
4/4/2021,20:27:24,999.73,1119.84,9.14,1119
4/4/2021,20:27:54,994.42,1123.54,9.18,1119.6
4/4/2021,20:28:24,1009.06,1149.5,9.18,1119.8
4/4/2021,20:28:54,1035.67,1178.68,9.18,1120.6
4/4/2021,20:29:24,1139.85,1312.41,9.16,1120.8
4/4/2021,20:29:54,1335.82,1578.27,9.14,1121.5
4/4/2021,20:30:24,996.25,1123.81,9.12,1121.4
4/4/2021,20:30:54,1305.43,1542.85,9.12,1121.9
4/4/2021,20:31:24,1248.68,1469.64,9.12,1122.2
4/4/2021,20:31:54,1186.43,1361.43,9.12,1122.6
4/4/2021,20:32:24,1071.07,1211.77,9.14,1123.2
4/4/2021,20:32:54,1103.87,1266.84,9.14,1123.2
4/4/2021,20:33:24,1143.03,1321.24,9.16,1123.7
4/4/2021,20:33:54,1037.09,1173.29,9.16,1124.4
4/4/2021,20:34:24,1008.5,1139.96,9.16,1124.9
4/4/2021,20:34:54,1007.13,1150.05,9.18,1125.5
4/4/2021,20:35:24,1012.68,1145.64,9.18,1126.7
4/4/2021,20:35:54,986.6,1116.27,9.18,1128.2
4/4/2021,20:36:24,967.05,1089.87,9.19,1128.2
4/4/2021,20:36:54,971.41,1094.18,9.19,1128.7
4/4/2021,20:37:25,993.17,1129.77,9.19,1129.7
4/4/2021,20:37:55,1080.45,1218.29,9.16,1130.6
4/4/2021,20:38:25,1079.44,1223.67,9.16,1131.1
4/4/2021,20:38:55,1108.75,1269.31,9.18,1131.6
4/4/2021,20:39:25,1149.07,1317.32,9.16,1132.3
4/4/2021,20:39:55,1173.99,1354.35,9.16,1133.5
4/4/2021,20:40:25,1229.29,1414.22,9.14,1133.5
4/4/2021,20:40:55,1304.79,1528.27,9.12,1133.9
4/4/2021,20:41:25,1361.67,1602.5,9.1,1134.4
4/4/2021,20:41:55,1369.08,1630.57,9.08,1135.1
4/4/2021,20:42:25,1426.87,1710,9.1,1135.8
4/4/2021,20:42:55,1463.63,1747.04,9.08,1136.3
4/4/2021,20:43:25,1297.25,1514.21,9.08,1136.8
4/4/2021,20:43:55,1277.15,1491.38,9.1,1137.3
4/4/2021,20:44:25,1423.92,1696.57,9.1,1138
4/4/2021,20:44:55,1532.37,1842.07,9.08,1139.2
4/4/2021,20:45:25,1457.81,1755.84,9.06,1139.4
4/4/2021,20:45:55,1695.89,2106.94,9.08,1140.5
4/4/2021,20:46:25,1777.92,2284.74,9.05,1141.1
4/4/2021,20:46:55,1652.28,2037.12,9.05,1141.6
4/4/2021,20:47:25,1650.92,2070.1,9.06,1141.9
4/4/2021,20:47:55,1420.03,1717.83,9.05,1142.3
4/4/2021,20:48:25,1444.97,1717.75,9.06,1142.4
4/4/2021,20:48:55,1463.11,1764.62,9.06,1142.6
4/4/2021,20:49:25,1559.58,1867.51,9.06,1143.1
4/4/2021,20:49:55,1543.27,1866.46,9.06,1143.8
4/4/2021,20:50:25,1583.79,1920.79,9.06,1144.1
4/4/2021,20:50:55,1525.79,1869.76,9.05,1144.3
4/4/2021,20:51:25,1444.03,1751.02,9.05,1145
4/4/2021,20:51:55,1277.58,1506.98,9.06,1146.1
4/4/2021,20:52:25,1341.41,1589.82,9.06,1146.8
4/4/2021,20:52:55,1351.65,1605.76,9.06,1148.3
4/4/2021,20:53:25,1352.63,1603.14,9.06,1148.7
4/4/2021,20:53:55,1537.53,1858.47,9.05,1149.7
4/4/2021,20:54:25,1652.14,2028.76,9.03,1150.6
4/4/2021,20:54:55,1652.44,2042.98,9.03,1150.9
4/4/2021,20:55:26,1649.36,2009.23,9.01,1151.8
4/4/2021,20:55:56,1637.2,2022.65,9.03,1151.8
4/4/2021,20:56:26,1654.11,2021.93,9.01,1151.8
4/4/2021,20:56:56,1665.62,2039.83,9.03,1152.6
4/4/2021,20:57:26,1678.99,2067.94,9.01,1152.8
4/4/2021,20:57:56,1680.05,2069.11,9.01,1152.5
4/4/2021,20:58:26,1684.43,2077.81,9.01,1153.5
4/4/2021,20:58:56,1762.08,2200.76,9.03,1154.3
4/4/2021,20:59:26,1955.14,2548.05,8.99,1154.7
4/4/2021,20:59:56,1983.73,2593.32,8.95,1155.6
4/4/2021,21:00:26,1822.16,2307.33,8.95,1156.3
4/4/2021,21:00:56,1848.6,2367,8.97,1157.6
4/4/2021,21:01:26,1399.96,1683.07,9.01,1158.7
4/4/2021,21:01:56,1467.51,1759.57,9.03,1159.7
4/4/2021,21:02:26,1544.96,1893.5,9.03,1160.4
4/4/2021,21:02:56,1331.36,1567.72,9.03,1160.4
4/4/2021,21:03:26,1092.13,1253.4,9.08,1160.8
4/4/2021,21:03:56,1112.98,1272.74,9.1,1161.1
4/4/2021,21:04:26,1084.16,1244.64,9.06,1161.5
4/4/2021,21:04:56,1229.71,1433.15,9.05,1161.7
4/4/2021,21:05:26,1233.75,1457.31,9.03,1162.9
4/4/2021,21:05:56,1305.1,1539.21,9.03,1163.1
