date,time,R1(ohm),R2(ohm),temp(C),pres(mbar)
13680,1984.73,2506.56, 9.32,1126.0
13710,2190.70,2822.16, 9.29,1126.4
13740,2312.87,3160.10, 9.27,1126.9
13770,2296.41,3262.11, 9.25,1127.6
13800,2295.77,3138.91, 9.25,1128.1
13830,2314.62,3164.61, 9.27,1128.4
13860,2326.86,3193.09, 9.25,1129.1
13890,2346.46,3178.35, 9.23,1129.5
13920,1999.25,2671.89, 9.23,1130.2
13950,1878.25,2482.17, 9.27,1130.8
13980,1633.27,2067.35, 9.27,1131.6
14010,1714.76,2155.49, 9.31,1132.1
14040,1660.18,2068.79, 9.31,1132.9
14070,1666.92,2067.69, 9.31,1133.3
14100,1496.96,1857.98, 9.31,1135.6
14130,1619.53,2024.11, 9.29,1135.8
14160,1703.00,2100.30, 9.31,1137.0
14190,1944.61,2535.57, 9.25,1137.6
14220,2034.80,2663.63, 9.27,1138.4
14250,2064.11,2719.12, 9.27,1139.6
14280,2100.05,2842.07, 9.23,1140.1
14310,2133.76,2878.63, 9.21,1141.0
14340,2225.71,2958.87, 9.18,1141.6
14370,2285.60,3110.82, 9.19,1142.7
14400,2360.96,3226.06, 9.18,1142.9
14430,2449.55,3426.12, 9.19,1143.9
14460,2410.46,3409.76, 9.18,1144.1
14490,2388.19,3404.06, 9.18,1145.1
14520,2417.86,3442.91, 9.18,1145.8
14550,2318.57,3291.51, 9.14,1146.7
14580,2310.01,3117.18, 9.16,1147.0
14610,2318.42,3178.29, 9.18,1148.3
14640,2354.06,3315.11, 9.18,1149.0
14670,2349.25,3271.75, 9.16,1149.9
14700,2296.33,3155.15, 9.18,1150.5
14730,2293.24,3161.05, 9.19,1151.7
14760,2188.75,2981.87, 9.18,1152.2
14790,2002.29,2671.06, 9.21,1153.2
14820,1955.15,2505.82, 9.21,1154.0
14850,1965.11,2563.30, 9.23,1155.0
14880,1973.98,2618.25, 9.23,1155.5
14910,2008.06,2583.53, 9.19,1156.4
14940,2050.70,2681.38, 9.21,1157.4
14970,2109.72,2806.62, 9.21,1157.9
15000,2056.56,2686.62, 9.21,1158.6
15030,2045.81,2733.97, 9.19,1159.1
15060,2022.58,2685.37, 9.23,1159.9
15090,2452.09,3486.59, 9.21,1160.6
15120,1936.24,2508.88, 9.23,1161.1
15150,2670.73,3823.95, 9.16,1162.2
15180,2324.26,3225.45, 9.18,1162.2
15210,2348.09,3256.61, 9.18,1163.7
15240,2380.03,3286.60, 9.14,1164.4
15270,2064.99,2722.46, 9.14,1165.3
15300,2218.18,2989.65, 9.18,1166.2
15330,2201.55,2960.65, 9.18,1166.4
15360,2078.47,2830.84, 9.19,1167.4
15390,1990.60,2614.65, 9.21,1168.0
15420,1950.04,2525.55, 9.19,1169.1
15450,1949.93,2521.12, 9.23,1169.5
15480,1972.47,2534.35, 9.21,1170.2
15510,1881.22,2476.50, 9.23,1170.9
15540,1589.02,1908.01, 9.25,1171.2
15570,1197.53,1408.96, 9.36,1172.7
15600,1232.46,1424.30, 9.45,1172.7
15630,1080.00,1240.73, 9.47,1173.7
